Partner,SeniorCitizen,InternetService,PaymentMethod,PaperlessBilling,MonthlyCharges,StreamingMovies,DeviceProtection,Contract,tenure,Dependents,Churn
False,False,DSL,Mailed check,True,50.0,False,True,Month-to-month,18,False,False
False,False,Fiber optic,Mailed check,True,104.05,True,True,Month-to-month,23,False,True
True,True,Fiber optic,Electronic check,True,75.5,False,False,Month-to-month,27,False,True
False,True,Fiber optic,Electronic check,True,88.2,False,False,Month-to-month,19,False,True
True,False,Fiber optic,Credit card (automatic),False,88.6,False,True,Month-to-month,33,True,False
False,False,No,Credit card (automatic),False,19.6,False,False,Month-to-month,14,False,False
False,False,Fiber optic,Mailed check,True,79.65,False,False,Month-to-month,7,False,True
False,True,Fiber optic,Electronic check,True,95.05,False,False,Month-to-month,47,False,True
True,False,Fiber optic,Mailed check,True,69.9,False,False,Month-to-month,1,True,True
False,False,No,Credit card (automatic),False,20.0,False,False,Two year,13,False,False
False,False,DSL,Electronic check,True,29.65,False,True,Month-to-month,4,False,True
True,False,DSL,Bank transfer (automatic),True,87.55,True,True,Two year,72,True,False
False,True,Fiber optic,Electronic check,True,72.1,False,False,Month-to-month,1,False,False
False,False,DSL,Mailed check,True,55.1,False,False,Month-to-month,3,True,True
False,False,Fiber optic,Electronic check,True,79.55,True,False,Month-to-month,9,False,True
False,False,DSL,Credit card (automatic),False,50.7,False,False,Month-to-month,4,False,True
True,True,Fiber optic,Electronic check,True,94.6,True,False,Month-to-month,3,False,True
False,False,DSL,Electronic check,True,69.65,True,False,Month-to-month,14,False,False
False,False,Fiber optic,Electronic check,True,74.7,False,False,Month-to-month,1,False,True
False,False,No,Mailed check,True,25.0,False,False,Month-to-month,1,False,False
False,False,Fiber optic,Electronic check,False,79.25,False,False,Month-to-month,3,False,True
False,False,Fiber optic,Electronic check,True,89.35,True,False,Month-to-month,5,False,True
True,False,Fiber optic,Credit card (automatic),True,105.1,False,True,One year,69,True,False
False,False,DSL,Electronic check,False,49.4,False,False,Month-to-month,18,False,True
False,False,DSL,Mailed check,True,45.3,False,False,Month-to-month,1,False,True
False,False,No,Mailed check,False,20.0,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Bank transfer (automatic),True,105.35,True,True,Month-to-month,3,False,True
False,True,Fiber optic,Electronic check,True,74.9,False,False,Month-to-month,4,False,True
False,False,No,Bank transfer (automatic),False,21.0,False,False,Two year,52,False,False
False,False,DSL,Credit card (automatic),True,54.45,False,True,One year,68,False,False
False,False,Fiber optic,Mailed check,True,79.1,False,False,Month-to-month,23,False,False
True,False,DSL,Credit card (automatic),True,61.3,False,True,Two year,56,True,False
True,True,Fiber optic,Electronic check,True,96.5,True,False,Month-to-month,36,False,True
False,False,No,Mailed check,True,20.1,False,False,One year,17,False,False
False,True,Fiber optic,Electronic check,True,78.85,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Mailed check,True,89.85,False,True,Month-to-month,24,False,True
False,False,DSL,Credit card (automatic),True,55.0,False,False,Month-to-month,54,True,True
False,False,DSL,Mailed check,False,49.85,True,True,Two year,12,False,False
True,False,Fiber optic,Credit card (automatic),True,109.5,True,True,Two year,72,True,False
False,False,DSL,Mailed check,False,60.1,False,False,Month-to-month,1,False,True
False,True,Fiber optic,Credit card (automatic),True,108.15,True,False,Month-to-month,43,False,True
False,False,DSL,Mailed check,True,45.15,False,False,Month-to-month,8,False,True
False,True,DSL,Bank transfer (automatic),False,66.4,False,True,Month-to-month,2,False,True
False,False,DSL,Mailed check,True,35.45,False,False,Month-to-month,3,False,True
True,True,Fiber optic,Electronic check,True,95.55,True,True,Month-to-month,27,False,True
False,False,Fiber optic,Electronic check,True,79.75,False,False,Month-to-month,2,False,True
False,False,DSL,Credit card (automatic),False,46.2,False,False,Month-to-month,1,False,True
True,False,No,Bank transfer (automatic),False,25.0,False,False,Two year,72,True,False
True,False,DSL,Credit card (automatic),False,51.2,True,False,Month-to-month,30,True,True
True,True,Fiber optic,Mailed check,True,74.4,False,False,Month-to-month,7,False,True
False,True,Fiber optic,Electronic check,True,94.1,True,True,Month-to-month,20,False,True
False,False,Fiber optic,Electronic check,True,94.1,True,False,Month-to-month,24,False,False
True,False,No,Credit card (automatic),False,25.55,False,False,Two year,53,True,False
False,False,Fiber optic,Electronic check,True,71.05,False,False,Month-to-month,7,True,False
False,False,No,Credit card (automatic),False,20.4,False,False,Month-to-month,4,True,False
True,False,Fiber optic,Electronic check,False,82.4,False,False,Month-to-month,20,False,True
False,False,Fiber optic,Electronic check,False,95.5,False,True,Month-to-month,35,False,False
False,False,Fiber optic,Electronic check,True,69.65,False,False,Month-to-month,1,True,True
True,False,Fiber optic,Electronic check,True,94.2,True,False,Month-to-month,42,True,True
True,False,DSL,Electronic check,False,84.35,True,True,One year,49,False,True
False,False,DSL,Mailed check,False,41.9,False,True,Two year,47,False,False
True,False,No,Credit card (automatic),True,19.8,False,False,Two year,72,True,False
True,True,No,Credit card (automatic),False,19.8,False,False,Two year,71,True,False
True,False,Fiber optic,Bank transfer (automatic),True,97.35,False,True,Month-to-month,36,True,True
False,False,No,Mailed check,False,19.5,False,False,Month-to-month,2,False,False
False,True,Fiber optic,Electronic check,True,100.6,True,True,Month-to-month,8,False,True
False,False,Fiber optic,Electronic check,False,70.4,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Electronic check,True,90.35,True,False,Month-to-month,24,False,True
True,False,DSL,Credit card (automatic),True,73.5,True,True,Two year,26,False,False
True,False,No,Mailed check,False,19.2,False,False,Two year,52,True,False
True,False,Fiber optic,Credit card (automatic),True,102.45,True,True,One year,64,False,False
True,True,Fiber optic,Bank transfer (automatic),True,95.25,True,True,Month-to-month,57,False,True
True,False,Fiber optic,Bank transfer (automatic),False,115.15,True,True,Two year,72,False,False
False,False,DSL,Mailed check,False,51.5,False,False,Month-to-month,17,False,True
False,False,No,Mailed check,False,20.25,False,False,Month-to-month,2,False,False
False,True,Fiber optic,Electronic check,True,70.55,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Bank transfer (automatic),True,100.65,True,True,Month-to-month,56,False,True
True,False,No,Mailed check,True,24.45,False,False,Two year,56,True,False
False,False,DSL,Credit card (automatic),False,30.1,False,True,Month-to-month,39,True,True
False,False,No,Mailed check,False,20.5,False,False,Month-to-month,1,False,True
False,False,No,Credit card (automatic),True,19.75,False,False,Month-to-month,1,False,False
True,False,DSL,Credit card (automatic),False,44.45,False,True,One year,17,True,False
False,False,DSL,Mailed check,True,72.9,True,True,Month-to-month,9,True,True
False,False,Fiber optic,Credit card (automatic),True,104.0,True,False,Two year,70,False,True
True,False,Fiber optic,Electronic check,True,83.75,False,False,Month-to-month,26,True,True
False,False,Fiber optic,Bank transfer (automatic),True,70.45,False,False,One year,38,False,True
True,True,DSL,Credit card (automatic),True,84.1,True,True,Two year,72,False,False
True,False,Fiber optic,Electronic check,True,85.15,True,False,Month-to-month,14,False,True
True,False,Fiber optic,Electronic check,True,94.2,True,True,Month-to-month,8,True,True
False,True,Fiber optic,Electronic check,True,79.9,False,False,Month-to-month,3,False,True
False,False,No,Credit card (automatic),False,20.85,False,False,Two year,19,True,False
False,False,No,Mailed check,False,20.5,False,False,Two year,19,True,False
False,False,Fiber optic,Electronic check,False,75.25,False,False,Month-to-month,11,False,False
False,False,Fiber optic,Mailed check,False,80.6,False,True,Month-to-month,2,False,True
False,False,No,Bank transfer (automatic),False,24.7,False,False,Month-to-month,19,False,False
True,True,Fiber optic,Electronic check,True,85.15,False,False,Month-to-month,44,False,False
False,False,Fiber optic,Bank transfer (automatic),True,94.0,True,False,One year,62,False,False
False,False,No,Bank transfer (automatic),True,19.35,False,False,One year,12,False,False
False,False,No,Mailed check,True,19.6,False,False,Month-to-month,1,False,True
True,False,No,Credit card (automatic),True,24.95,False,False,Two year,69,False,False
False,False,DSL,Credit card (automatic),False,54.15,False,True,Two year,59,False,False
False,False,Fiber optic,Electronic check,True,100.55,True,False,Month-to-month,14,False,True
False,False,Fiber optic,Credit card (automatic),True,79.85,False,False,Month-to-month,31,False,True
False,True,Fiber optic,Credit card (automatic),True,84.4,True,False,Month-to-month,9,False,True
True,False,Fiber optic,Credit card (automatic),False,115.65,True,True,One year,70,False,True
True,False,No,Electronic check,False,19.8,False,False,Two year,50,False,False
False,False,DSL,Credit card (automatic),True,71.0,True,False,One year,29,False,False
False,False,DSL,Electronic check,True,51.7,True,False,Month-to-month,59,False,False
False,False,Fiber optic,Bank transfer (automatic),True,99.15,True,False,Month-to-month,21,False,False
False,False,DSL,Electronic check,False,39.5,True,True,Month-to-month,5,False,True
True,False,Fiber optic,Bank transfer (automatic),False,105.75,True,True,One year,40,False,False
False,False,Fiber optic,Electronic check,True,96.0,True,False,Month-to-month,2,False,True
False,True,Fiber optic,Credit card (automatic),True,102.95,True,True,Month-to-month,24,False,True
False,False,DSL,Electronic check,True,44.55,False,False,Month-to-month,12,True,True
True,True,Fiber optic,Credit card (automatic),False,71.55,False,False,Month-to-month,34,False,False
True,False,Fiber optic,Electronic check,True,86.5,True,False,Month-to-month,21,False,True
True,False,Fiber optic,Electronic check,True,94.1,True,False,Month-to-month,43,False,False
True,False,No,Bank transfer (automatic),False,24.25,False,False,Two year,69,False,False
False,False,No,Mailed check,True,19.3,False,False,Month-to-month,1,False,True
True,False,No,Bank transfer (automatic),True,25.0,False,False,Two year,13,True,False
False,False,Fiber optic,Electronic check,False,79.55,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,False,79.4,False,False,Month-to-month,55,True,False
False,False,Fiber optic,Electronic check,True,104.4,True,True,Month-to-month,10,False,True
True,True,Fiber optic,Electronic check,True,108.9,True,True,Month-to-month,34,True,False
True,False,Fiber optic,Electronic check,False,75.0,False,False,Month-to-month,8,False,True
True,False,Fiber optic,Electronic check,False,100.85,True,True,Month-to-month,34,False,False
True,True,Fiber optic,Electronic check,True,90.6,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Electronic check,True,84.1,True,False,Month-to-month,36,False,True
True,False,DSL,Electronic check,True,35.15,False,False,Month-to-month,32,True,False
True,False,Fiber optic,Electronic check,True,104.1,True,True,Month-to-month,47,False,False
False,False,DSL,Credit card (automatic),False,62.05,True,True,One year,40,False,False
True,True,DSL,Credit card (automatic),False,55.55,True,True,Month-to-month,43,False,True
False,False,Fiber optic,Electronic check,True,85.95,True,False,Month-to-month,13,False,False
True,False,Fiber optic,Electronic check,True,100.3,True,False,One year,68,False,False
True,False,No,Mailed check,True,19.4,False,False,Month-to-month,61,True,True
False,False,DSL,Electronic check,False,30.5,False,False,Month-to-month,4,False,False
False,False,Fiber optic,Credit card (automatic),False,74.9,False,False,Month-to-month,2,False,True
True,True,Fiber optic,Electronic check,True,101.95,True,True,Month-to-month,7,False,True
True,False,DSL,Credit card (automatic),False,73.7,False,False,One year,69,True,False
True,False,DSL,Mailed check,True,61.95,False,True,One year,17,True,False
False,False,No,Mailed check,False,19.65,False,False,Month-to-month,18,False,False
False,True,Fiber optic,Electronic check,True,104.4,True,True,Month-to-month,41,False,False
True,False,Fiber optic,Bank transfer (automatic),True,99.5,True,True,One year,59,False,True
False,False,Fiber optic,Bank transfer (automatic),False,85.45,False,False,Month-to-month,53,False,True
True,False,Fiber optic,Credit card (automatic),True,108.05,True,True,One year,65,False,False
False,False,No,Mailed check,False,19.7,False,False,One year,12,False,False
False,False,Fiber optic,Electronic check,False,76.35,False,True,Month-to-month,1,False,True
False,True,Fiber optic,Electronic check,True,85.45,False,False,Month-to-month,18,False,True
False,False,DSL,Credit card (automatic),True,48.8,False,False,Month-to-month,22,False,True
False,False,No,Credit card (automatic),False,19.6,False,False,Two year,68,False,False
True,False,Fiber optic,Credit card (automatic),True,90.05,True,True,Month-to-month,34,True,False
True,False,Fiber optic,Electronic check,True,102.0,True,False,Month-to-month,11,False,True
True,True,Fiber optic,Mailed check,True,79.6,False,False,Month-to-month,34,True,True
True,False,Fiber optic,Electronic check,True,84.5,False,True,Month-to-month,5,True,True
True,False,DSL,Bank transfer (automatic),True,66.5,True,False,One year,41,True,True
True,False,Fiber optic,Mailed check,False,94.8,True,True,One year,32,True,False
False,True,Fiber optic,Electronic check,True,81.45,False,False,Month-to-month,27,False,True
False,False,Fiber optic,Electronic check,True,73.85,False,False,Month-to-month,7,False,True
False,False,Fiber optic,Electronic check,False,75.35,False,True,Month-to-month,14,False,True
True,False,Fiber optic,Bank transfer (automatic),True,93.4,True,False,Month-to-month,58,True,True
True,False,Fiber optic,Electronic check,True,102.45,True,True,Month-to-month,1,True,True
True,False,Fiber optic,Electronic check,True,109.5,True,True,One year,70,False,True
False,False,Fiber optic,Bank transfer (automatic),False,101.35,False,True,One year,68,False,False
False,False,DSL,Mailed check,False,45.85,False,False,Month-to-month,2,False,True
True,False,DSL,Credit card (automatic),False,53.15,True,True,One year,35,False,False
True,False,Fiber optic,Electronic check,False,70.0,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Bank transfer (automatic),True,93.25,True,True,Month-to-month,71,False,False
False,False,DSL,Mailed check,True,55.75,False,False,Month-to-month,5,False,False
True,False,DSL,Bank transfer (automatic),False,69.7,True,False,Two year,53,True,False
False,False,DSL,Mailed check,False,64.85,True,True,One year,15,True,False
False,False,DSL,Electronic check,True,56.4,False,False,Month-to-month,4,False,False
True,False,Fiber optic,Credit card (automatic),False,89.9,True,True,Month-to-month,28,False,False
False,True,Fiber optic,Electronic check,True,83.85,True,False,Month-to-month,9,False,True
False,False,DSL,Electronic check,False,54.95,False,False,Month-to-month,24,False,False
False,False,Fiber optic,Electronic check,True,75.3,False,False,Month-to-month,1,False,True
False,True,Fiber optic,Bank transfer (automatic),False,80.7,False,False,Month-to-month,20,False,False
False,False,Fiber optic,Electronic check,True,99.8,True,False,Month-to-month,7,False,True
False,True,Fiber optic,Electronic check,True,79.4,False,False,Month-to-month,3,False,True
False,True,DSL,Bank transfer (automatic),True,58.55,False,False,Month-to-month,29,False,False
False,False,DSL,Bank transfer (automatic),False,50.1,False,False,Month-to-month,14,False,False
True,False,Fiber optic,Bank transfer (automatic),True,90.9,True,False,Month-to-month,14,True,True
False,False,Fiber optic,Electronic check,True,85.3,True,False,Month-to-month,3,False,True
False,False,Fiber optic,Bank transfer (automatic),True,103.95,True,True,One year,54,False,True
False,False,Fiber optic,Credit card (automatic),True,94.65,True,False,Month-to-month,22,False,True
False,False,Fiber optic,Electronic check,True,88.45,True,False,Month-to-month,4,False,True
True,False,DSL,Bank transfer (automatic),False,87.95,True,True,Two year,71,False,False
True,True,Fiber optic,Bank transfer (automatic),True,89.05,True,False,Month-to-month,13,False,True
False,True,DSL,Credit card (automatic),False,55.0,False,False,Month-to-month,15,False,True
True,True,Fiber optic,Electronic check,True,86.05,False,False,Month-to-month,1,False,True
False,True,Fiber optic,Credit card (automatic),False,91.7,False,True,Month-to-month,30,False,True
True,True,Fiber optic,Electronic check,False,107.05,True,False,Month-to-month,20,False,False
True,False,Fiber optic,Electronic check,True,75.85,False,False,Month-to-month,3,False,True
True,False,Fiber optic,Bank transfer (automatic),True,104.1,True,True,Two year,65,True,False
True,False,DSL,Credit card (automatic),True,79.1,True,True,Two year,71,False,False
True,True,DSL,Electronic check,True,30.35,False,False,Month-to-month,44,False,True
False,False,No,Mailed check,True,19.35,False,False,One year,50,False,False
False,False,Fiber optic,Electronic check,True,79.65,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,81.3,False,False,Month-to-month,5,False,True
False,False,Fiber optic,Electronic check,True,89.55,False,False,One year,41,False,False
True,False,Fiber optic,Electronic check,True,83.6,True,False,Month-to-month,5,True,True
False,False,DSL,Electronic check,True,50.05,True,True,One year,31,False,False
False,False,DSL,Electronic check,True,54.9,False,False,Month-to-month,1,False,True
False,True,Fiber optic,Electronic check,True,95.45,True,False,Month-to-month,18,False,True
True,False,No,Credit card (automatic),False,19.85,False,False,Month-to-month,6,True,False
True,False,DSL,Credit card (automatic),True,45.85,True,True,One year,27,True,False
False,True,DSL,Electronic check,False,28.45,False,False,Month-to-month,5,False,True
False,False,No,Bank transfer (automatic),False,20.6,False,False,One year,35,False,False
True,False,DSL,Bank transfer (automatic),False,60.25,True,True,Two year,69,False,False
True,False,Fiber optic,Electronic check,True,105.05,True,True,Month-to-month,52,False,True
True,False,Fiber optic,Credit card (automatic),True,95.65,True,False,Month-to-month,52,False,False
False,False,Fiber optic,Electronic check,True,109.9,True,True,Two year,72,False,False
False,False,Fiber optic,Credit card (automatic),False,75.45,False,False,Month-to-month,47,False,False
False,True,Fiber optic,Credit card (automatic),True,85.8,True,False,Month-to-month,20,False,True
True,True,Fiber optic,Electronic check,True,108.85,True,True,One year,58,False,True
True,False,Fiber optic,Bank transfer (automatic),True,94.9,False,True,Two year,38,True,False
True,False,No,Bank transfer (automatic),True,20.1,False,False,One year,34,True,False
True,False,DSL,Mailed check,True,49.55,False,True,Month-to-month,18,False,True
True,False,Fiber optic,Electronic check,True,85.6,False,False,Month-to-month,10,False,True
True,False,Fiber optic,Electronic check,False,87.45,False,True,Month-to-month,34,True,True
False,True,Fiber optic,Electronic check,True,104.95,True,True,Month-to-month,50,False,False
False,False,Fiber optic,Mailed check,True,84.7,False,False,Month-to-month,10,False,True
False,False,DSL,Credit card (automatic),False,55.6,False,False,One year,35,True,False
False,False,DSL,Credit card (automatic),True,85.95,True,True,One year,35,False,True
True,False,Fiber optic,Electronic check,False,87.4,False,True,One year,67,True,True
True,False,DSL,Mailed check,False,65.85,False,True,Two year,66,True,False
False,True,Fiber optic,Electronic check,True,76.45,False,False,Month-to-month,1,False,True
False,False,No,Mailed check,True,19.3,False,False,Month-to-month,1,True,False
True,False,No,Mailed check,False,19.75,False,False,Two year,47,True,False
False,False,Fiber optic,Electronic check,False,90.15,False,False,Month-to-month,11,False,True
False,False,Fiber optic,Electronic check,False,75.15,False,False,One year,48,False,False
False,False,Fiber optic,Electronic check,True,74.25,False,False,Month-to-month,3,False,True
False,False,Fiber optic,Electronic check,True,103.1,True,True,One year,47,False,False
False,True,Fiber optic,Electronic check,True,85.25,True,False,Month-to-month,27,False,True
True,True,DSL,Electronic check,False,46.0,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,False,86.75,False,True,One year,17,False,False
False,False,DSL,Bank transfer (automatic),True,30.75,False,False,One year,46,False,False
False,False,Fiber optic,Electronic check,True,95.25,True,True,Two year,57,False,True
True,False,DSL,Bank transfer (automatic),False,69.7,False,True,One year,48,True,False
True,False,Fiber optic,Electronic check,True,69.35,False,False,Month-to-month,7,False,True
False,False,DSL,Bank transfer (automatic),True,86.95,True,True,One year,47,False,False
True,True,DSL,Bank transfer (automatic),False,45.55,False,True,One year,66,False,False
True,False,No,Mailed check,False,18.85,False,False,Month-to-month,4,True,False
False,False,Fiber optic,Electronic check,True,106.3,True,True,Month-to-month,41,False,True
False,False,DSL,Bank transfer (automatic),True,68.65,True,False,Month-to-month,4,False,True
True,False,Fiber optic,Electronic check,True,75.5,False,False,Month-to-month,6,False,True
False,False,Fiber optic,Bank transfer (automatic),False,98.05,True,True,Month-to-month,41,False,False
True,False,No,Electronic check,False,24.7,False,False,Month-to-month,34,False,False
True,True,Fiber optic,Credit card (automatic),False,105.35,True,True,Two year,70,False,False
True,False,Fiber optic,Credit card (automatic),True,99.05,False,False,Two year,65,True,False
True,False,No,Credit card (automatic),False,20.0,False,False,Two year,63,True,False
False,True,Fiber optic,Bank transfer (automatic),True,74.4,False,False,Month-to-month,22,False,True
True,False,No,Credit card (automatic),True,20.55,False,False,One year,69,True,False
True,False,DSL,Electronic check,True,50.9,False,False,Month-to-month,4,True,True
True,False,DSL,Bank transfer (automatic),True,54.1,True,True,Two year,68,False,False
True,False,Fiber optic,Credit card (automatic),True,89.45,False,True,Month-to-month,16,True,True
False,False,No,Mailed check,True,24.05,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Bank transfer (automatic),True,106.1,True,True,One year,53,False,True
False,False,Fiber optic,Electronic check,True,81.7,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Electronic check,True,104.25,True,True,Month-to-month,24,False,True
True,False,No,Credit card (automatic),False,19.45,False,False,Two year,64,False,False
False,False,DSL,Mailed check,True,45.3,False,False,Month-to-month,4,False,True
True,False,Fiber optic,Bank transfer (automatic),True,74.05,False,False,Month-to-month,21,True,True
False,True,DSL,Bank transfer (automatic),False,82.45,True,False,One year,54,False,True
True,True,Fiber optic,Credit card (automatic),True,94.65,True,False,Month-to-month,67,False,False
False,False,Fiber optic,Bank transfer (automatic),True,105.65,True,True,Two year,66,False,False
False,False,DSL,Electronic check,True,66.1,True,False,Month-to-month,29,False,False
False,False,DSL,Electronic check,False,59.2,True,True,Month-to-month,1,True,True
True,False,Fiber optic,Electronic check,True,111.55,True,True,One year,51,False,False
True,False,Fiber optic,Electronic check,True,91.65,False,False,Month-to-month,14,True,True
False,False,Fiber optic,Electronic check,True,79.9,True,False,Month-to-month,4,False,True
False,True,Fiber optic,Electronic check,True,92.1,True,True,Month-to-month,8,False,True
True,True,Fiber optic,Bank transfer (automatic),True,103.15,True,True,One year,65,False,False
False,False,No,Bank transfer (automatic),True,19.85,False,False,One year,51,False,False
True,False,No,Bank transfer (automatic),True,20.5,False,False,One year,44,True,False
True,False,Fiber optic,Electronic check,True,104.65,True,True,Month-to-month,24,False,True
True,True,Fiber optic,Bank transfer (automatic),True,74.6,False,False,Month-to-month,3,False,False
False,False,Fiber optic,Electronic check,True,90.55,True,False,Month-to-month,1,False,True
True,False,Fiber optic,Credit card (automatic),True,99.3,True,True,Month-to-month,24,False,True
False,False,DSL,Mailed check,False,35.3,False,True,One year,7,False,False
False,False,Fiber optic,Electronic check,False,83.9,True,True,Month-to-month,6,False,True
False,False,DSL,Mailed check,True,58.9,False,False,One year,47,False,False
True,False,Fiber optic,Bank transfer (automatic),False,108.65,True,True,Two year,65,True,True
False,True,Fiber optic,Electronic check,False,85.2,True,False,Month-to-month,8,False,False
True,True,Fiber optic,Bank transfer (automatic),True,95.6,True,False,Month-to-month,7,False,True
False,False,DSL,Credit card (automatic),True,44.05,False,False,Month-to-month,5,False,False
